iterations;buffer size;without trace;with trace;overhead ratio;trace time;decode time
156000;256;23.11;822.686;3459.87%;23.635406;822.354
157000;256;23.3;826.096;3445.48%;24.237408;825.773
158000;256;23.56;828.97;3418.55%;24.107554;828.446
159000;256;24.47;861.587;3420.99%;24.260306;861.155
160000;256;24.2;847.223;3400.92%;24.885233;846.897
161000;256;24.29;852.531;3409.80%;24.394247;852.183
162000;256;26.31;854.674;3148.48%;24.541476;854.352
163000;256;23.68;862.013;3540.26%;24.906524;861.647
164000;256;24.22;881.938;3541.36%;25.230582;881.58
165000;256;24.59;875.619;3460.87%;25.681275;875.264
166000;256;24.74;892.406;3507.14%;25.009396;892.062
167000;256;24.77;885.771;3475.98%;25.612673;885.417
168000;256;24.62;894.808;3534.48%;25.507181;894.366
169000;256;25.59;890.313;3379.14%;26.127436;889.895
170000;256;24.95;907.749;3538.27%;25.887809;907.425
171000;256;25.76;901.739;3400.54%;25.992469;901.249
172000;256;26.4;908.235;3340.28%;26.049443;907.867
173000;256;25.67;917.283;3473.37%;27.104746;916.831
174000;256;26.09;912.595;3397.87%;26.700567;912.224
175000;256;25.89;932.331;3501.12%;26.815517;931.971
176000;256;26.23;938.451;3477.78%;27.320718;938.032
177000;256;26.05;932.712;3480.47%;27.280668;931.935
178000;256;26.67;949.854;3461.51%;27.072412;949.526
179000;256;26.32;942.175;3479.69%;27.136801;941.758
180000;256;26.58;942.086;3444.34%;26.846076;941.732
181000;256;26.66;969.634;3537.04%;27.77655;969.292
182000;256;26.58;963.515;3524.96%;28.000564;962.684
183000;256;27.19;980.35;3505.55%;27.626415;979.928
184000;256;26.85;983.975;3564.71%;27.943183;983.663
185000;256;29.68;990.465;3237.15%;28.501222;990.093
186000;256;27.52;987.569;3488.55%;28.169916;987.147
187000;256;27.69;978.554;3433.96%;28.570857;978.193
188000;256;27.94;999.817;3478.44%;28.313605;999.293
189000;256;27.86;991.412;3458.55%;28.24679;990.999
190000;512;28.03;1022.85;3549.13%;28.824959;1022.49
191000;512;28.51;1024.86;3494.74%;28.752883;1024.4
192000;512;27.63;1029.17;3624.83%;29.111183;1028.76
193000;512;28.74;1053.01;3563.92%;29.464142;1052.53
194000;512;28.23;1052.76;3629.22%;29.148931;1052.27
195000;512;28.68;1054.19;3575.70%;29.607612;1053.74
196000;512;29.01;1054.47;3534.85%;29.7542;1054.09
197000;512;28.97;1082.94;3638.14%;29.717452;1082.54
198000;512;28.84;1083.44;3656.73%;30.30498;1082.95
199000;512;29.29;1079.56;3585.76%;29.622864;1079.13
200000;512;29.02;1073.39;3598.79%;30.067551;1072.94
201000;512;30.07;1090.49;3526.50%;30.473841;1089.99
202000;512;29.62;1097.51;3605.30%;30.784211;1096.55
203000;512;29.81;1091.91;3562.90%;30.444888;1091.4
204000;512;30.2;1113.62;3587.48%;31.119584;1113.16
205000;512;30.55;1123.14;3576.40%;31.324779;1122.74
206000;512;30.59;1128.5;3589.11%;30.964085;1128.11
207000;512;30.63;1114.56;3538.79%;31.386829;1114.2
208000;512;31.01;1134.23;3557.63%;31.685538;1133.84
209000;512;30.98;1116.7;3504.58%;31.692305;1116.26
210000;512;30.42;1129.57;3613.25%;32.100853;1129.11
211000;512;31.09;1135.52;3552.36%;32.350339;1135.01
212000;512;31.08;1140.28;3568.85%;32.569423;1139.92
213000;512;30.92;1186.66;3737.84%;32.496658;1186.13
214000;512;31.58;1145.8;3528.25%;32.355805;1145.45
215000;512;31.89;1173.59;3580.12%;32.553343;1173.17
216000;512;31.91;1178.89;3594.42%;32.680635;1178.47
217000;512;33.48;1196.52;3473.84%;32.938894;1196.08
218000;512;32.22;1171.57;3536.16%;33.00451;1171.14
219000;512;32.41;1163.55;3490.10%;32.979723;1163.16
220000;512;32.33;1210.52;3644.26%;33.174546;1177.28
221000;512;32.83;1190.33;3525.74%;33.737387;1189.97
222000;512;32.49;1190.84;3565.25%;33.51584;1190.41
223000;512;32.88;1190.29;3520.10%;34.205022;1189.49
224000;512;33.44;1215.52;3534.93%;33.844387;1215.03
225000;512;33.5;1225.22;3557.37%;34.154806;1224.76
226000;512;33.66;1226.32;3543.26%;34.499463;1225.89
227000;512;33.66;1232.46;3561.50%;34.596752;1231.99
228000;512;33.42;1228.36;3575.52%;34.373381;1227.95
229000;512;33.78;1245.62;3587.45%;34.280903;1245.16
230000;512;34.05;1230.91;3515.01%;34.704898;1230.5
231000;512;34.05;1236.73;3532.10%;35.190234;1236.24
232000;512;34.27;1255.32;3563.03%;35.126792;1254.84
233000;512;34.22;1264.96;3596.55%;34.858478;1264.59
234000;512;34.4;1250.22;3534.36%;35.171122;1249.78
235000;512;34.42;1245.71;3519.15%;35.167254;1245.27
236000;512;34.65;1280.54;3595.64%;35.678188;1280.05
237000;512;35.55;1294.83;3542.28%;36.439688;1294.46
238000;512;35.68;1265.03;3445.49%;35.912395;1264.51
239000;512;34.92;1272.46;3543.93%;36.12105;1271.93
240000;512;35.64;1294.63;3532.52%;36.646832;1294.21
241000;512;35.21;1276.32;3524.88%;36.779613;1275.91
242000;512;36.1;1324.87;3570.00%;36.71886;1324.44
243000;512;36.01;1322.52;3572.65%;36.361669;1322.16
244000;512;36.38;1302.59;3480.51%;37.176367;1302.23
245000;512;36.29;1333.76;3575.28%;36.709489;1333.39
246000;512;35.9;1372.83;3724.04%;36.942034;1372.47
247000;512;36.37;1336.11;3573.66%;37.371039;1335.74
248000;512;36.46;1318.87;3517.31%;37.479523;1318.51
249000;512;36.95;1353.6;3563.33%;37.868985;1353.22
250000;512;36.82;1334.8;3525.20%;37.678965;1334.28
251000;512;37.26;1339.35;3494.61%;37.915569;1338.85
252000;512;37.27;1336.5;3485.99%;38.063136;1336.09
253000;512;37.02;1401.79;3686.57%;37.969874;1401.4
254000;512;37.61;1361.6;3520.31%;38.403142;1361.23
255000;512;37.27;1370.93;3578.37%;38.492998;1370.53
256000;512;38.59;1363.32;3432.83%;39.171106;1345.47
257000;512;37.91;1398.37;3588.66%;38.387965;1397.86
258000;512;37.73;1393.07;3592.21%;39.014291;1392.63
259000;512;37.98;1402.87;3593.71%;39.459957;1402.42
260000;512;38.5;1404.95;3549.22%;39.51505;1404.45
261000;512;38.73;1394.46;3500.46%;39.606748;1394.05
262000;512;38.65;1386.95;3488.49%;39.490097;1386.57
263000;512;38.45;1393.11;3523.17%;40.037968;1392.7
264000;512;39.03;1400.53;3488.34%;39.657401;1400.16
265000;512;39.26;1394.31;3451.48%;40.194619;1393.96
266000;512;40.45;1404.31;3371.72%;40.379211;1403.78
267000;512;39.31;1414.38;3498.02%;39.987801;1413.95
268000;512;39.39;1411.77;3484.08%;39.972378;1411.37
269000;512;39.82;1460.38;3567.45%;40.332775;1460.01
270000;512;39.47;1485.57;3663.80%;41.184578;1485.16
271000;512;39.56;1462.93;3598.00%;41.079708;1462.41
272000;512;39.46;1468.42;3621.29%;40.805609;1468.06
273000;512;40.18;1473.16;3566.40%;41.749668;1472.76
274000;512;39.64;1461.87;3587.87%;41.51603;1461.44
275000;512;40.6;1493.79;3579.29%;42.369358;1493.29
276000;512;40.25;1460.16;3527.73%;41.805698;1459.79
277000;512;41.04;1483.82;3515.55%;41.693037;1483.43
278000;512;41.06;1464.93;3467.78%;41.639931;1464.57
279000;512;42.39;1481.52;3394.98%;52.26307;1481.11
280000;512;40.63;1492.06;3572.31%;42.161401;1491.7
281000;512;42.21;1570.99;3621.84%;42.617812;1570.53
282000;512;42.25;1523.89;3506.84%;42.242801;1523.5
283000;512;42.4;1492.64;3420.38%;43.076168;1492.27
284000;512;42.13;1517.16;3501.14%;42.808841;1516.67
285000;512;41.76;1536.25;3578.76%;42.403579;1535.87
286000;512;41.74;1532.01;3570.36%;43.598335;1531.62
287000;512;41.83;1536.7;3573.68%;42.830271;1536.3
288000;512;42.96;1513.21;3422.37%;43.262878;1512.73
289000;512;42.3;1565.52;3600.99%;43.51329;1565.15
290000;512;43.08;1529.69;3450.81%;43.898964;1529.18
291000;512;43.76;1544.64;3429.80%;43.366858;1544.22
292000;512;42.76;1587.29;3612.09%;43.997292;1586.83
293000;512;42.99;1537.96;3477.48%;43.426176;1537.57
294000;512;45.23;1546.97;3320.23%;43.921418;1546.53
295000;512;43.49;1588.7;3553.02%;44.480233;1588.21
296000;512;43.51;1562.57;3491.29%;44.567908;1562.17
297000;512;43.61;1565.76;3490.37%;43.887446;1565.32
298000;512;44.46;1567.73;3426.16%;45.149525;1567.35
299000;512;44.26;1568.59;3444.04%;44.551205;1568.14
300000;512;45.04;1585.65;3420.54%;45.221728;1585.21
301000;512;44.8;1603.19;3478.55%;45.753278;1602.82
302000;512;44.52;1597.63;3488.57%;45.665092;1597.21
303000;512;44.59;1608.52;3507.36%;45.845123;1608.11
304000;512;44.68;1609.29;3501.81%;45.935969;1608.84
305000;512;44.85;1614.61;3500.02%;46.237299;1614.23
306000;512;44.71;1655.04;3601.72%;45.43043;1654.53
307000;512;46.17;1621.89;3412.87%;46.161152;1621.46
308000;512;44.72;1628.73;3542.06%;45.83857;1628.3
309000;512;45.8;1633.5;3466.59%;47.040099;1633.1
310000;512;45.36;1662.23;3564.53%;46.141155;1661.66
311000;512;45.87;1676.34;3554.55%;46.530792;1675.95
312000;512;45.79;1648.38;3499.87%;47.223673;1647.97
313000;512;45.94;1656.03;3504.77%;47.596508;1655.61
314000;512;47.42;1643.39;3365.61%;47.240494;1642.95
315000;512;46.97;1671.24;3458.10%;47.535363;1670.82
316000;512;47.24;1656;3405.50%;47.403816;1655.63
317000;512;46.15;1675.91;3531.44%;47.527522;1675.5
318000;512;47.95;1674.29;3391.74%;48.809055;1673.9
319000;512;46.81;1684.07;3497.67%;47.964635;1683.71
320000;512;46.72;1728.6;3599.91%;47.676081;1728.19
321000;512;47.04;1676.58;3464.16%;48.508851;1676.16
322000;512;48.3;1685.47;3389.59%;48.354481;1685.06
323000;512;47.24;1701.58;3501.99%;47.844111;1701
324000;512;47.85;1721.92;3498.58%;49.412143;1721.58
325000;512;47.9;1705.07;3459.65%;48.947973;1704.66
326000;512;47.56;1710.73;3496.99%;49.317405;1710.33
327000;512;48.51;1731.65;3469.68%;48.725883;1731.21
328000;512;48.9;1713.93;3404.97%;48.982168;1713.56
329000;512;49.23;1725.34;3404.65%;49.913453;1724.97
330000;512;48.44;1724.55;3460.18%;49.795284;1724.18
331000;512;48.69;1769.67;3534.57%;50.12382;1769.2
332000;512;48.77;1777.26;3544.17%;49.883334;1776.87
333000;512;49.59;1754.39;3437.79%;50.334086;1754.03
334000;512;50.77;1789.77;3425.25%;50.105895;1789.35
335000;512;48.8;1749.07;3484.16%;50.55216;1748.68
336000;512;48.72;1786.37;3566.61%;50.547635;1785.96
337000;512;49.65;1761.49;3447.81%;50.618388;1760.93
338000;512;49.95;1814.95;3533.53%;50.931518;1814.59
339000;512;49.86;1813.87;3537.93%;51.269349;1813.48
340000;512;50.2;1783.08;3451.95%;50.961319;1782.66
341000;512;50.11;1809.61;3511.28%;51.236479;1809.22
342000;512;50.92;1827.02;3488.02%;51.223951;1826.63
343000;512;50.82;1784.88;3412.16%;51.639264;1784.43
344000;512;50.53;1822.05;3505.88%;51.031081;1821.64
345000;512;50.61;1817.17;3490.54%;51.100983;1816.73
346000;512;52.21;1827.45;3400.19%;51.872654;1827.08
347000;512;51.8;1860.05;3490.83%;51.865195;1859.53
348000;512;50.88;1860.93;3557.49%;52.687875;1860.53
349000;512;52.02;1834.74;3426.99%;52.188563;1834.32
350000;512;51.34;1830.43;3465.31%;52.255717;1830.05
351000;512;51.36;1835.19;3473.19%;52.544869;1834.73
352000;512;51.99;1846.35;3451.36%;52.508217;1845.89
353000;512;51.45;1869.02;3532.69%;52.537382;1868.55
354000;512;53.26;1852.72;3378.63%;53.23772;1852.32
355000;512;52.96;1864.25;3420.11%;53.466383;1863.83
356000;512;52.49;1890.69;3502.00%;52.680896;1890.27
357000;512;53.83;1894.32;3419.08%;53.67269;1893.89
358000;512;52.37;1866.62;3464.29%;53.781387;1866.11
359000;512;53.84;1881.07;3393.82%;53.97383;1880.72
360000;512;52.7;1882.11;3471.37%;54.239979;1881.72
361000;512;53.65;1903.46;3447.92%;53.585204;1903.07
362000;512;55.02;1905.93;3364.07%;53.991627;1905.39
363000;512;53.62;1879.02;3404.33%;54.354178;1878.61
364000;512;53.74;1952.12;3532.53%;53.903669;1951.63
365000;512;53.83;1935.89;3496.30%;54.605614;1935.52
366000;512;54.27;1904.19;3408.73%;54.939916;1903.73
367000;512;55.61;1980.02;3460.55%;55.089741;1979.56
368000;512;53.82;1965.11;3551.26%;55.085442;1964.74
369000;512;54.82;1964.34;3483.25%;55.015834;1963.88
370000;512;54.09;1973.96;3549.40%;55.836797;1973.5
371000;512;54.56;1965.77;3502.95%;56.299179;1965.36
372000;512;54.37;1994.49;3568.36%;57.957427;1994.11
373000;512;54.36;1947.96;3483.44%;56.341477;1947.36
374000;512;54.91;1943.69;3439.77%;55.642673;1943.33
375000;512;54.79;1938.69;3438.40%;56.41231;1938.33
376000;512;55.95;1974.2;3428.51%;56.851409;1973.8
377000;512;54.94;1977.19;3498.82%;56.364739;1976.78
378000;512;57.26;1975.91;3350.77%;56.45262;1975.54
379000;512;56.09;1982.09;3433.77%;56.471111;1981.69
380000;1024;55.88;2042.95;3555.96%;57.869053;2042.39
381000;1024;56.52;2098.99;3613.71%;56.571704;2098.54
382000;1024;55.85;2045.97;3563.33%;57.736924;2045.37
383000;1024;56.75;2078.28;3562.17%;57.564856;2077.79
384000;1024;56.2;2072.38;3587.51%;57.682186;2071.91
385000;1024;56.08;2047;3550.14%;58.097517;2046.54
386000;1024;56.16;2066.11;3578.97%;57.698588;2065.55
387000;1024;56.96;2071.04;3535.96%;58.412169;2070.28
388000;1024;56.89;2076.63;3550.25%;58.234108;2076.07
389000;1024;57.66;2073.52;3496.12%;59.559487;2072.92
390000;1024;57.96;2090.72;3507.18%;59.091825;2089.87
391000;1024;58.64;2075.07;3438.66%;58.202661;2074.63
392000;1024;57.37;2090.57;3544.01%;58.841496;2090.12
393000;1024;58.65;2091.47;3466.02%;59.743581;2090.93
394000;1024;58.26;2115.76;3531.58%;58.93153;2115.25
395000;1024;58.88;2161.33;3570.74%;59.503031;2160.73
396000;1024;58.38;2110.84;3515.69%;59.813723;2110.29
397000;1024;58.18;2139.35;3577.12%;58.63441;2138.9
398000;1024;58.7;2160.94;3581.33%;59.572783;2160.43
399000;1024;58.33;2169.25;3618.93%;60.023808;2168.77
400000;1024;58.08;2130.01;3567.37%;59.415307;2129.48
401000;1024;58.62;2152.8;3572.47%;59.228686;2152.26
402000;1024;59.32;2169.88;3557.92%;60.100147;2169.42
403000;1024;59.35;2182.91;3578.03%;60.923789;2182.37
404000;1024;59.62;2227.88;3636.80%;60.443156;2227.01
405000;1024;59.29;2180.98;3578.50%;67.073883;2180.47
406000;1024;60.99;2173.14;3463.11%;61.221797;2172.47
407000;1024;59.7;2173.24;3540.27%;60.473997;2172.74
408000;1024;59.93;2223.65;3610.41%;60.795529;2223.19
409000;1024;61.65;2204.27;3475.46%;61.296747;2203.73
410000;1024;59.99;2217.27;3596.07%;61.271136;2216.73
411000;1024;59.78;2174.61;3537.69%;61.435467;2174.16
412000;1024;60.05;2245.43;3639.27%;61.380197;2244.89
413000;1024;60.55;2199.6;3532.70%;62.638884;2199.03
414000;1024;61.17;2227.59;3541.64%;62.242;2227.14
415000;1024;61.5;2270.38;3591.67%;62.233943;2269.88
416000;1024;61.9;2224.11;3493.07%;62.317908;2223.65
417000;1024;60.59;2220.15;3564.22%;62.200706;2219.59
418000;1024;61.17;2233.91;3551.97%;62.328873;2233.45
419000;1024;61.85;2216.49;3483.65%;63.030991;2215.91
420000;1024;62.19;2228.22;3482.92%;63.172483;2227.77
421000;1024;62.49;2236.53;3479.02%;63.226255;2235.98
422000;1024;62.18;2247.8;3514.99%;62.917632;2247.33
423000;1024;62.6;2293.75;3564.14%;63.184089;2293.24
424000;1024;62.57;2320.46;3608.58%;63.16556;2319.95
425000;1024;61.94;2310.51;3630.24%;63.219654;2309.96
426000;1024;62.86;2294.69;3550.48%;63.551573;2294.25
427000;1024;63.38;2263.1;3470.68%;63.237762;2262.55
428000;1024;62.21;2292.53;3585.15%;62.804564;2292.03
429000;1024;63.87;2344.19;3570.25%;64.326246;2343.68
430000;1024;63.15;2299.06;3540.63%;64.777251;2298.61
431000;1024;62.23;2299.62;3595.36%;63.717964;2299.09
432000;1024;63.75;2279.93;3476.36%;64.373314;2279.46
433000;1024;64.06;2288.76;3472.84%;64.832238;2288.3
434000;1024;63.46;2333.64;3577.34%;64.992868;2333.16
435000;1024;63.93;2326.85;3539.68%;64.861669;2326.26
436000;1024;63.97;2318.21;3523.90%;64.966646;2317.76
437000;1024;64.48;2330.39;3514.13%;64.652234;2329.88
438000;1024;65.3;2358.79;3512.24%;66.261427;2358.25
439000;1024;64.17;2379.84;3608.65%;65.473521;2379.33
440000;1024;64.72;2365.11;3554.37%;65.560443;2364.65
441000;1024;64.73;2404.57;3614.77%;65.498076;2404.06
442000;1024;64.76;2395.24;3598.64%;65.65763;2394.33
443000;1024;64.72;2350.48;3531.77%;65.628461;2349.6
444000;1024;65.09;2396.32;3581.55%;66.544473;2395.83
445000;1024;65.17;2401.06;3584.30%;66.682611;2400.44
446000;1024;64.97;2389.06;3577.17%;66.777049;2388.52
447000;1024;65.53;2418.57;3590.78%;66.90234;2418.09
448000;1024;65.75;2398.58;3548.03%;66.895512;2398.12
449000;1024;65.63;2434.35;3609.20%;67.09578;2433.86
450000;1024;65.81;2436.42;3602.20%;67.484065;2435.86
451000;1024;65.74;2401.66;3553.27%;67.579263;2401.12
452000;1024;67.34;2418.84;3491.98%;67.277601;2418.32
453000;1024;66.6;2402.3;3507.06%;67.28907;2401.67
454000;1024;66.06;2397.45;3529.20%;67.493586;2396.86
455000;1024;67.05;2425.71;3517.76%;68.046496;2425.12
456000;1024;66.75;2401.29;3497.44%;67.978719;2400.84
457000;1024;67.06;2567.47;3728.62%;69.070656;2566.62
458000;1024;66.83;2461.97;3583.93%;68.731541;2461.46
459000;1024;67.02;2431.04;3527.34%;69.129489;2430.58
460000;1024;67.48;2449.75;3530.33%;68.085855;2449.23
461000;1024;68.5;2497.61;3546.15%;69.427965;2497.11
462000;1024;67.7;2451.37;3520.93%;68.525397;2450.78
463000;1024;68.05;2452.75;3504.34%;68.667799;2452.16
464000;1024;67.98;2515.12;3599.79%;68.672162;2514.56
465000;1024;67.49;2498.2;3601.59%;69.138534;2497.74
466000;1024;68.08;2482.33;3546.20%;70.253032;2481.86
467000;1024;68.33;2499.4;3557.84%;69.741368;2498.81
468000;1024;68.54;2505.89;3556.10%;69.44864;2505.34
469000;1024;68.77;2482.11;3509.29%;69.890899;2481.64
470000;1024;68.59;2521.54;3576.25%;69.556285;2520.97
471000;1024;68.92;2488.34;3510.48%;69.912305;2487.87
472000;1024;71;2500.45;3421.76%;69.975217;2499.89
473000;1024;68.91;2518.19;3554.32%;69.950099;2517.66
